Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
1/03/20,GT,Guatemala,AMRO,0,0,0,0
1/04/20,GT,Guatemala,AMRO,0,0,0,0
1/05/20,GT,Guatemala,AMRO,0,0,0,0
1/06/20,GT,Guatemala,AMRO,0,0,0,0
1/07/20,GT,Guatemala,AMRO,0,0,0,0
1/08/20,GT,Guatemala,AMRO,0,0,0,0
1/09/20,GT,Guatemala,AMRO,0,0,0,0
1/10/20,GT,Guatemala,AMRO,0,0,0,0
1/11/20,GT,Guatemala,AMRO,0,0,0,0
1/12/20,GT,Guatemala,AMRO,0,0,0,0
1/13/2020,GT,Guatemala,AMRO,0,0,0,0
1/14/2020,GT,Guatemala,AMRO,0,0,0,0
1/15/2020,GT,Guatemala,AMRO,0,0,0,0
1/16/2020,GT,Guatemala,AMRO,0,0,0,0
1/17/2020,GT,Guatemala,AMRO,0,0,0,0
1/18/2020,GT,Guatemala,AMRO,0,0,0,0
1/19/2020,GT,Guatemala,AMRO,0,0,0,0
1/20/2020,GT,Guatemala,AMRO,0,0,0,0
1/21/2020,GT,Guatemala,AMRO,0,0,0,0
1/22/2020,GT,Guatemala,AMRO,0,0,0,0
1/23/2020,GT,Guatemala,AMRO,0,0,0,0
1/24/2020,GT,Guatemala,AMRO,0,0,0,0
1/25/2020,GT,Guatemala,AMRO,0,0,0,0
1/26/2020,GT,Guatemala,AMRO,0,0,0,0
1/27/2020,GT,Guatemala,AMRO,0,0,0,0
1/28/2020,GT,Guatemala,AMRO,0,0,0,0
1/29/2020,GT,Guatemala,AMRO,0,0,0,0
1/30/2020,GT,Guatemala,AMRO,0,0,0,0
1/31/2020,GT,Guatemala,AMRO,0,0,0,0
2/01/20,GT,Guatemala,AMRO,0,0,0,0
2/02/20,GT,Guatemala,AMRO,0,0,0,0
2/03/20,GT,Guatemala,AMRO,0,0,0,0
2/04/20,GT,Guatemala,AMRO,0,0,0,0
2/05/20,GT,Guatemala,AMRO,0,0,0,0
2/06/20,GT,Guatemala,AMRO,0,0,0,0
2/07/20,GT,Guatemala,AMRO,0,0,0,0
2/08/20,GT,Guatemala,AMRO,0,0,0,0
2/09/20,GT,Guatemala,AMRO,0,0,0,0
2/10/20,GT,Guatemala,AMRO,0,0,0,0
2/11/20,GT,Guatemala,AMRO,0,0,0,0
2/12/20,GT,Guatemala,AMRO,0,0,0,0
2/13/2020,GT,Guatemala,AMRO,0,0,0,0
2/14/2020,GT,Guatemala,AMRO,0,0,0,0
2/15/2020,GT,Guatemala,AMRO,0,0,0,0
2/16/2020,GT,Guatemala,AMRO,0,0,0,0
2/17/2020,GT,Guatemala,AMRO,0,0,0,0
2/18/2020,GT,Guatemala,AMRO,0,0,0,0
2/19/2020,GT,Guatemala,AMRO,0,0,0,0
2/20/2020,GT,Guatemala,AMRO,0,0,0,0
2/21/2020,GT,Guatemala,AMRO,0,0,0,0
2/22/2020,GT,Guatemala,AMRO,0,0,0,0
2/23/2020,GT,Guatemala,AMRO,0,0,0,0
2/24/2020,GT,Guatemala,AMRO,0,0,0,0
2/25/2020,GT,Guatemala,AMRO,0,0,0,0
2/26/2020,GT,Guatemala,AMRO,0,0,0,0
2/27/2020,GT,Guatemala,AMRO,0,0,0,0
2/28/2020,GT,Guatemala,AMRO,0,0,0,0
2/29/2020,GT,Guatemala,AMRO,0,0,0,0
3/01/20,GT,Guatemala,AMRO,0,0,0,0
3/02/20,GT,Guatemala,AMRO,0,0,0,0
3/03/20,GT,Guatemala,AMRO,0,0,0,0
3/04/20,GT,Guatemala,AMRO,0,0,0,0
3/05/20,GT,Guatemala,AMRO,0,0,0,0
3/06/20,GT,Guatemala,AMRO,0,0,0,0
3/07/20,GT,Guatemala,AMRO,0,0,0,0
3/08/20,GT,Guatemala,AMRO,0,0,0,0
3/09/20,GT,Guatemala,AMRO,0,0,0,0
3/10/20,GT,Guatemala,AMRO,0,0,0,0
3/11/20,GT,Guatemala,AMRO,0,0,0,0
3/12/20,GT,Guatemala,AMRO,0,0,0,0
3/13/2020,GT,Guatemala,AMRO,0,0,0,0
3/14/2020,GT,Guatemala,AMRO,0,0,0,0
3/15/2020,GT,Guatemala,AMRO,1,1,0,0
3/16/2020,GT,Guatemala,AMRO,0,1,0,0
3/17/2020,GT,Guatemala,AMRO,0,1,0,0
3/18/2020,GT,Guatemala,AMRO,5,6,1,1
3/19/2020,GT,Guatemala,AMRO,0,6,0,1
3/20/2020,GT,Guatemala,AMRO,1,7,0,1
3/21/2020,GT,Guatemala,AMRO,2,9,0,1
3/22/2020,GT,Guatemala,AMRO,3,12,0,1
3/23/2020,GT,Guatemala,AMRO,6,18,0,1
3/24/2020,GT,Guatemala,AMRO,1,19,0,1
3/25/2020,GT,Guatemala,AMRO,2,21,0,1
3/26/2020,GT,Guatemala,AMRO,3,24,0,1
3/27/2020,GT,Guatemala,AMRO,0,24,0,1
3/28/2020,GT,Guatemala,AMRO,1,25,0,1
3/29/2020,GT,Guatemala,AMRO,52,77,0,1
3/30/2020,GT,Guatemala,AMRO,2,79,0,1
3/31/2020,GT,Guatemala,AMRO,0,36,0,1
4/01/20,GT,Guatemala,AMRO,0,36,0,1
4/02/20,GT,Guatemala,AMRO,3,39,0,1
4/03/20,GT,Guatemala,AMRO,8,47,0,1
4/04/20,GT,Guatemala,AMRO,3,50,0,1
4/05/20,GT,Guatemala,AMRO,0,50,0,1
4/06/20,GT,Guatemala,AMRO,11,61,1,2
4/07/20,GT,Guatemala,AMRO,9,70,1,3
4/08/20,GT,Guatemala,AMRO,7,77,0,3
4/09/20,GT,Guatemala,AMRO,10,87,0,3
4/10/20,GT,Guatemala,AMRO,8,95,0,3
4/11/20,GT,Guatemala,AMRO,31,126,0,3
4/12/20,GT,Guatemala,AMRO,11,137,0,3
4/13/2020,GT,Guatemala,AMRO,16,153,0,3
4/14/2020,GT,Guatemala,AMRO,3,156,2,5
4/15/2020,GT,Guatemala,AMRO,11,167,0,5
4/16/2020,GT,Guatemala,AMRO,13,180,0,5
4/17/2020,GT,Guatemala,AMRO,16,196,0,5
4/18/2020,GT,Guatemala,AMRO,18,214,2,7
4/19/2020,GT,Guatemala,AMRO,21,235,0,7
4/20/2020,GT,Guatemala,AMRO,22,257,0,7
4/21/2020,GT,Guatemala,AMRO,32,289,0,7
4/22/2020,GT,Guatemala,AMRO,5,294,2,9
4/23/2020,GT,Guatemala,AMRO,22,316,0,8
4/24/2020,GT,Guatemala,AMRO,26,342,2,10
4/25/2020,GT,Guatemala,AMRO,42,384,1,11
4/26/2020,GT,Guatemala,AMRO,46,430,2,13
4/27/2020,GT,Guatemala,AMRO,43,473,2,15
4/28/2020,GT,Guatemala,AMRO,27,500,0,15
4/29/2020,GT,Guatemala,AMRO,30,530,0,15
4/30/2020,GT,Guatemala,AMRO,27,557,1,16
5/01/20,GT,Guatemala,AMRO,28,585,0,16
5/02/20,GT,Guatemala,AMRO,14,599,0,16
5/03/20,GT,Guatemala,AMRO,45,644,2,18
5/04/20,GT,Guatemala,AMRO,44,688,0,17
5/05/20,GT,Guatemala,AMRO,15,703,0,17
5/06/20,GT,Guatemala,AMRO,27,730,2,19
5/07/20,GT,Guatemala,AMRO,33,763,0,19
5/08/20,GT,Guatemala,AMRO,35,798,2,21
5/09/20,GT,Guatemala,AMRO,34,832,2,23
5/10/20,GT,Guatemala,AMRO,68,900,1,24
5/11/20,GT,Guatemala,AMRO,67,967,0,24
5/12/20,GT,Guatemala,AMRO,85,1052,2,26
5/13/2020,GT,Guatemala,AMRO,62,1114,0,26
5/14/2020,GT,Guatemala,AMRO,85,1199,1,27
5/15/2020,GT,Guatemala,AMRO,143,1342,2,29
5/16/2020,GT,Guatemala,AMRO,176,1518,0,29
5/17/2020,GT,Guatemala,AMRO,125,1643,1,30
5/18/2020,GT,Guatemala,AMRO,120,1763,3,33
5/19/2020,GT,Guatemala,AMRO,149,1912,2,35
5/20/2020,GT,Guatemala,AMRO,89,2001,3,38
5/21/2020,GT,Guatemala,AMRO,132,2133,5,43
5/22/2020,GT,Guatemala,AMRO,132,2265,2,45
5/23/2020,GT,Guatemala,AMRO,247,2512,3,48
5/24/2020,GT,Guatemala,AMRO,231,2743,5,53
5/25/2020,GT,Guatemala,AMRO,311,3054,4,57
5/26/2020,GT,Guatemala,AMRO,370,3424,1,58
5/27/2020,GT,Guatemala,AMRO,336,3760,1,59
5/28/2020,GT,Guatemala,AMRO,194,3954,4,63
5/29/2020,GT,Guatemala,AMRO,191,4145,5,68
5/30/2020,GT,Guatemala,AMRO,203,4348,12,80
5/31/2020,GT,Guatemala,AMRO,259,4607,10,90
6/01/20,GT,Guatemala,AMRO,132,4739,12,102
6/02/20,GT,Guatemala,AMRO,348,5087,6,108
6/03/20,GT,Guatemala,AMRO,249,5336,8,116
6/04/20,GT,Guatemala,AMRO,250,5586,7,123
6/05/20,GT,Guatemala,AMRO,174,5760,20,143
6/06/20,GT,Guatemala,AMRO,394,6154,15,158
6/07/20,GT,Guatemala,AMRO,331,6485,58,216
6/08/20,GT,Guatemala,AMRO,307,6792,14,230
6/09/20,GT,Guatemala,AMRO,263,7055,22,252
6/10/20,GT,Guatemala,AMRO,447,7502,15,267
6/11/20,GT,Guatemala,AMRO,364,7866,22,289
6/12/20,GT,Guatemala,AMRO,355,8221,27,316
6/13/2020,GT,Guatemala,AMRO,340,8561,18,334
6/14/2020,GT,Guatemala,AMRO,421,8982,17,351
6/15/2020,GT,Guatemala,AMRO,509,9491,16,367
6/16/2020,GT,Guatemala,AMRO,354,9845,17,384
6/17/2020,GT,Guatemala,AMRO,427,10272,15,399
6/18/2020,GT,Guatemala,AMRO,434,10706,19,418
6/19/2020,GT,Guatemala,AMRO,545,11251,14,432
6/20/2020,GT,Guatemala,AMRO,617,11868,17,449
6/21/2020,GT,Guatemala,AMRO,641,12509,34,483
6/22/2020,GT,Guatemala,AMRO,246,12755,31,514
6/23/2020,GT,Guatemala,AMRO,390,13145,17,531
6/24/2020,GT,Guatemala,AMRO,624,13769,16,547
6/25/2020,GT,Guatemala,AMRO,771,14540,35,582
6/26/2020,GT,Guatemala,AMRO,279,14819,19,601
6/27/2020,GT,Guatemala,AMRO,800,15619,22,623
6/28/2020,GT,Guatemala,AMRO,209,15828,49,672
6/29/2020,GT,Guatemala,AMRO,569,16397,34,706
6/30/2020,GT,Guatemala,AMRO,533,16930,21,727
7/01/20,GT,Guatemala,AMRO,479,17409,19,746
7/02/20,GT,Guatemala,AMRO,687,18096,27,773
7/03/20,GT,Guatemala,AMRO,915,19011,44,817
7/04/20,GT,Guatemala,AMRO,1061,20072,26,843
7/05/20,GT,Guatemala,AMRO,1221,21293,37,880
7/06/20,GT,Guatemala,AMRO,1208,22501,40,920
7/07/20,GT,Guatemala,AMRO,747,23248,27,947
7/08/20,GT,Guatemala,AMRO,724,23972,34,981
7/09/20,GT,Guatemala,AMRO,815,24787,23,1004
7/10/20,GT,Guatemala,AMRO,624,25411,49,1053
7/11/20,GT,Guatemala,AMRO,1247,26658,39,1092
7/12/20,GT,Guatemala,AMRO,961,27619,47,1139
7/13/2020,GT,Guatemala,AMRO,979,28598,33,1172
7/14/2020,GT,Guatemala,AMRO,757,29355,47,1219
7/15/2020,GT,Guatemala,AMRO,387,29742,25,1244
7/16/2020,GT,Guatemala,AMRO,1130,30872,58,1302
7/17/2020,GT,Guatemala,AMRO,1202,32074,48,1350
7/18/2020,GT,Guatemala,AMRO,865,32939,54,1404
7/19/2020,GT,Guatemala,AMRO,870,33809,39,1443
7/20/2020,GT,Guatemala,AMRO,4233,38042,6,1449
7/21/2020,GT,Guatemala,AMRO,997,39039,53,1502
7/22/2020,GT,Guatemala,AMRO,1190,40229,29,1531
7/23/2020,GT,Guatemala,AMRO,906,41135,42,1573
7/24/2020,GT,Guatemala,AMRO,1057,42192,59,1632
7/25/2020,GT,Guatemala,AMRO,1091,43283,37,1669
7/26/2020,GT,Guatemala,AMRO,1209,44492,30,1699
7/27/2020,GT,Guatemala,AMRO,561,45053,35,1734
7/28/2020,GT,Guatemala,AMRO,6,45059,27,1761
7/29/2020,GT,Guatemala,AMRO,1392,46451,21,1782
7/30/2020,GT,Guatemala,AMRO,1154,47605,53,1835
7/31/2020,GT,Guatemala,AMRO,1221,48826,32,1867
8/01/20,GT,Guatemala,AMRO,963,49789,57,1924
8/02/20,GT,Guatemala,AMRO,1190,50979,33,1957
8/03/20,GT,Guatemala,AMRO,327,51306,38,1995
8/04/20,GT,Guatemala,AMRO,236,51542,18,2013
8/05/20,GT,Guatemala,AMRO,823,52365,24,2037
8/06/20,GT,Guatemala,AMRO,1144,53509,35,2072
8/07/20,GT,Guatemala,AMRO,830,54339,47,2119
8/08/20,GT,Guatemala,AMRO,931,55270,49,2168
8/09/20,GT,Guatemala,AMRO,919,56189,29,2197
8/10/20,GT,Guatemala,AMRO,416,56605,14,2211
8/11/20,GT,Guatemala,AMRO,382,56987,11,2222
8/12/20,GT,Guatemala,AMRO,979,57966,11,2233
8/13/2020,GT,Guatemala,AMRO,1123,59089,34,2267
8/14/2020,GT,Guatemala,AMRO,1195,60284,29,2296
8/15/2020,GT,Guatemala,AMRO,1144,61428,45,2341
8/16/2020,GT,Guatemala,AMRO,885,62313,14,2355
8/17/2020,GT,Guatemala,AMRO,249,62562,24,2379
8/18/2020,GT,Guatemala,AMRO,382,62944,10,2389
8/19/2020,GT,Guatemala,AMRO,903,63847,30,2419
8/20/2020,GT,Guatemala,AMRO,1034,64881,48,2467
8/21/2020,GT,Guatemala,AMRO,1102,65983,39,2506
8/22/2020,GT,Guatemala,AMRO,958,66941,26,2532
8/23/2020,GT,Guatemala,AMRO,915,67856,48,2580
8/24/2020,GT,Guatemala,AMRO,332,68188,14,2594
8/25/2020,GT,Guatemala,AMRO,345,68533,17,2611
8/26/2020,GT,Guatemala,AMRO,1118,69651,19,2630
8/27/2020,GT,Guatemala,AMRO,1063,70714,32,2662
8/28/2020,GT,Guatemala,AMRO,1142,71856,23,2685
8/29/2020,GT,Guatemala,AMRO,1065,72921,24,2709
8/30/2020,GT,Guatemala,AMRO,758,73679,19,2728
8/31/2020,GT,Guatemala,AMRO,233,73912,12,2740
9/01/20,GT,Guatemala,AMRO,162,74074,20,2760
9/02/20,GT,Guatemala,AMRO,819,74893,18,2778
9/03/20,GT,Guatemala,AMRO,751,75644,12,2790
9/04/20,GT,Guatemala,AMRO,714,76358,14,2804
9/05/20,GT,Guatemala,AMRO,682,77040,21,2825
9/06/20,GT,Guatemala,AMRO,441,77481,20,2845
9/07/20,GT,Guatemala,AMRO,202,77683,7,2852
9/08/20,GT,Guatemala,AMRO,145,77828,10,2862
9/09/20,GT,Guatemala,AMRO,893,78721,28,2890
9/10/20,GT,Guatemala,AMRO,901,79622,7,2897
9/11/20,GT,Guatemala,AMRO,684,80306,21,2918
9/12/20,GT,Guatemala,AMRO,703,81009,11,2929
9/13/2020,GT,Guatemala,AMRO,649,81658,20,2949
9/14/2020,GT,Guatemala,AMRO,251,81909,8,2957
9/15/2020,GT,Guatemala,AMRO,263,82172,15,2972
9/16/2020,GT,Guatemala,AMRO,512,82684,12,2984
9/17/2020,GT,Guatemala,AMRO,240,82924,25,3009
9/18/2020,GT,Guatemala,AMRO,740,83664,27,3036
9/19/2020,GT,Guatemala,AMRO,680,84344,40,3076
9/20/2020,GT,Guatemala,AMRO,808,85152,29,3105
9/21/2020,GT,Guatemala,AMRO,292,85444,14,3119
9/22/2020,GT,Guatemala,AMRO,237,85681,5,3124
9/23/2020,GT,Guatemala,AMRO,942,86623,13,3137
9/24/2020,GT,Guatemala,AMRO,819,87442,17,3154
9/25/2020,GT,Guatemala,AMRO,491,87933,16,3170
9/26/2020,GT,Guatemala,AMRO,945,88878,16,3186
9/27/2020,GT,Guatemala,AMRO,824,89702,27,3213
9/28/2020,GT,Guatemala,AMRO,390,90092,16,3229
9/29/2020,GT,Guatemala,AMRO,171,90263,5,3234
9/30/2020,GT,Guatemala,AMRO,705,90968,4,3238
10/01/20,GT,Guatemala,AMRO,778,91746,8,3246
10/02/20,GT,Guatemala,AMRO,663,92409,15,3261
10/03/20,GT,Guatemala,AMRO,681,93090,6,3267
10/04/20,GT,Guatemala,AMRO,658,93748,18,3285
10/05/20,GT,Guatemala,AMRO,215,93963,8,3293
10/06/20,GT,Guatemala,AMRO,219,94182,9,3302
10/07/20,GT,Guatemala,AMRO,688,94870,8,3310
10/08/20,GT,Guatemala,AMRO,834,95704,25,3335
10/09/20,GT,Guatemala,AMRO,776,96480,12,3347
10/10/20,GT,Guatemala,AMRO,455,96935,9,3356
10/11/20,GT,Guatemala,AMRO,609,97544,9,3365
10/12/20,GT,Guatemala,AMRO,171,97715,19,3384
10/13/2020,GT,Guatemala,AMRO,111,97826,3,3387
10/14/2020,GT,Guatemala,AMRO,554,98380,23,3410
10/15/2020,GT,Guatemala,AMRO,714,99094,20,3430
10/16/2020,GT,Guatemala,AMRO,671,99765,23,3453
10/17/2020,GT,Guatemala,AMRO,666,100431,25,3478
10/18/2020,GT,Guatemala,AMRO,597,101028,37,3515
10/19/2020,GT,Guatemala,AMRO,332,101360,15,3530
10/20/2020,GT,Guatemala,AMRO,239,101599,11,3541
10/21/2020,GT,Guatemala,AMRO,620,102219,5,3546
10/22/2020,GT,Guatemala,AMRO,196,102415,21,3567
10/23/2020,GT,Guatemala,AMRO,757,103172,13,3580
10/24/2020,GT,Guatemala,AMRO,730,103902,14,3594
10/25/2020,GT,Guatemala,AMRO,730,104632,15,3609
10/26/2020,GT,Guatemala,AMRO,155,104787,35,3644
10/27/2020,GT,Guatemala,AMRO,107,104894,7,3651
10/28/2020,GT,Guatemala,AMRO,677,105571,14,3665
10/29/2020,GT,Guatemala,AMRO,749,106320,17,3682
10/30/2020,GT,Guatemala,AMRO,470,106790,22,3704
10/31/2020,GT,Guatemala,AMRO,549,107339,10,3714
11/01/20,GT,Guatemala,AMRO,600,107939,15,3729
11/02/20,GT,Guatemala,AMRO,165,108104,9,3738
11/03/20,GT,Guatemala,AMRO,0,108104,0,3738
11/04/20,GT,Guatemala,AMRO,379,108483,10,3748
11/05/20,GT,Guatemala,AMRO,664,109147,4,3752
11/06/20,GT,Guatemala,AMRO,702,109849,14,3766
11/07/20,GT,Guatemala,AMRO,653,110502,28,3794
11/08/20,GT,Guatemala,AMRO,548,111050,17,3811
11/09/20,GT,Guatemala,AMRO,212,111262,10,3821
11/10/20,GT,Guatemala,AMRO,98,111360,2,3823
11/11/20,GT,Guatemala,AMRO,769,112129,9,3832
11/12/20,GT,Guatemala,AMRO,682,112811,13,3845
11/13/2020,GT,Guatemala,AMRO,732,113543,13,3858
11/14/2020,GT,Guatemala,AMRO,580,114123,22,3880
11/15/2020,GT,Guatemala,AMRO,596,114719,40,3920
11/16/2020,GT,Guatemala,AMRO,166,114885,12,3932
11/17/2020,GT,Guatemala,AMRO,147,115032,6,3938
11/18/2020,GT,Guatemala,AMRO,698,115730,9,3947
11/19/2020,GT,Guatemala,AMRO,651,116381,61,4008
11/20/2020,GT,Guatemala,AMRO,685,117066,42,4050
11/21/2020,GT,Guatemala,AMRO,691,117757,17,4067
11/22/2020,GT,Guatemala,AMRO,660,118417,7,4074
11/23/2020,GT,Guatemala,AMRO,212,118629,2,4076
11/24/2020,GT,Guatemala,AMRO,93,118722,16,4092
11/25/2020,GT,Guatemala,AMRO,627,119349,7,4099
11/26/2020,GT,Guatemala,AMRO,640,119989,8,4107
11/27/2020,GT,Guatemala,AMRO,696,120685,26,4133
11/28/2020,GT,Guatemala,AMRO,447,121132,8,4141
11/29/2020,GT,Guatemala,AMRO,666,121798,20,4161
11/30/2020,GT,Guatemala,AMRO,173,121971,5,4166
12/01/20,GT,Guatemala,AMRO,91,122062,5,4171
12/02/20,GT,Guatemala,AMRO,712,122774,7,4178
12/03/20,GT,Guatemala,AMRO,686,123460,13,4191
12/04/20,GT,Guatemala,AMRO,593,124053,18,4209
12/05/20,GT,Guatemala,AMRO,752,124805,15,4224
12/06/20,GT,Guatemala,AMRO,547,125352,15,4239
12/07/20,GT,Guatemala,AMRO,198,125550,11,4250
12/08/20,GT,Guatemala,AMRO,124,125674,24,4274
12/09/20,GT,Guatemala,AMRO,799,126473,12,4286
12/10/20,GT,Guatemala,AMRO,654,127127,25,4311
12/11/20,GT,Guatemala,AMRO,659,127786,34,4345
12/12/20,GT,Guatemala,AMRO,755,128541,31,4376
12/13/2020,GT,Guatemala,AMRO,558,129099,29,4405
12/14/2020,GT,Guatemala,AMRO,183,129282,18,4423
12/15/2020,GT,Guatemala,AMRO,123,129405,22,4445
12/16/2020,GT,Guatemala,AMRO,677,130082,31,4476
12/17/2020,GT,Guatemala,AMRO,746,130828,34,4510
12/18/2020,GT,Guatemala,AMRO,607,131435,41,4551
12/19/2020,GT,Guatemala,AMRO,627,132062,38,4589
12/20/2020,GT,Guatemala,AMRO,533,132595,35,4624
12/21/2020,GT,Guatemala,AMRO,170,132765,32,4656
12/22/2020,GT,Guatemala,AMRO,102,132867,32,4688
12/23/2020,GT,Guatemala,AMRO,734,133601,30,4718
12/24/2020,GT,Guatemala,AMRO,655,134256,21,4739
12/25/2020,GT,Guatemala,AMRO,638,134894,10,4749
12/26/2020,GT,Guatemala,AMRO,186,135080,8,4757
12/27/2020,GT,Guatemala,AMRO,91,135171,6,4763
12/28/2020,GT,Guatemala,AMRO,138,135309,5,4768
12/29/2020,GT,Guatemala,AMRO,132,135441,5,4773
12/30/2020,GT,Guatemala,AMRO,846,136287,8,4781
12/31/2020,GT,Guatemala,AMRO,879,137166,22,4803
1/01/21,GT,Guatemala,AMRO,846,138012,10,4813
1/02/21,GT,Guatemala,AMRO,224,138236,7,4820
1/03/21,GT,Guatemala,AMRO,80,138316,7,4827
1/04/21,GT,Guatemala,AMRO,159,138475,6,4833
1/05/21,GT,Guatemala,AMRO,181,138656,2,4835
1/06/21,GT,Guatemala,AMRO,763,139419,24,4859
1/07/21,GT,Guatemala,AMRO,783,140202,40,4899
1/08/21,GT,Guatemala,AMRO,872,141074,29,4928
1/09/21,GT,Guatemala,AMRO,990,142064,44,4972
1/10/21,GT,Guatemala,AMRO,1063,143127,27,4999
1/11/21,GT,Guatemala,AMRO,116,143243,26,5025
1/12/21,GT,Guatemala,AMRO,733,143976,0,5025
1/13/2021,GT,Guatemala,AMRO,1028,145004,92,5117
1/14/2021,GT,Guatemala,AMRO,982,145986,0,5117
1/15/2021,GT,Guatemala,AMRO,951,146937,34,5151
1/16/2021,GT,Guatemala,AMRO,623,147560,26,5177
1/17/2021,GT,Guatemala,AMRO,1038,148598,43,5220
1/18/2021,GT,Guatemala,AMRO,290,148888,34,5254
1/19/2021,GT,Guatemala,AMRO,258,149146,24,5278
1/20/2021,GT,Guatemala,AMRO,1131,150277,35,5313
1/21/2021,GT,Guatemala,AMRO,1047,151324,30,5343
1/22/2021,GT,Guatemala,AMRO,1071,152395,46,5389
1/23/2021,GT,Guatemala,AMRO,561,152956,31,5420
1/24/2021,GT,Guatemala,AMRO,934,153890,36,5456
1/25/2021,GT,Guatemala,AMRO,322,154212,9,5465
1/26/2021,GT,Guatemala,AMRO,218,154430,4,5469
1/27/2021,GT,Guatemala,AMRO,1029,155459,17,5486
1/28/2021,GT,Guatemala,AMRO,1038,156497,27,5513
1/29/2021,GT,Guatemala,AMRO,1098,157595,30,5543
1/30/2021,GT,Guatemala,AMRO,741,158336,39,5582
1/31/2021,GT,Guatemala,AMRO,782,159118,36,5618
2/01/21,GT,Guatemala,AMRO,386,159504,25,5643
2/02/21,GT,Guatemala,AMRO,128,159632,30,5673
2/03/21,GT,Guatemala,AMRO,667,160299,36,5709
2/04/21,GT,Guatemala,AMRO,667,160966,27,5736
2/05/21,GT,Guatemala,AMRO,699,161665,49,5785
2/06/21,GT,Guatemala,AMRO,630,162295,31,5816
2/07/21,GT,Guatemala,AMRO,642,162937,38,5854
2/08/21,GT,Guatemala,AMRO,200,163137,30,5884
2/09/21,GT,Guatemala,AMRO,110,163247,38,5922
2/10/21,GT,Guatemala,AMRO,746,163993,33,5955
2/11/21,GT,Guatemala,AMRO,753,164746,34,5989
2/12/21,GT,Guatemala,AMRO,786,165532,34,6023
2/13/2021,GT,Guatemala,AMRO,751,166283,34,6057
2/14/2021,GT,Guatemala,AMRO,788,167071,37,6094
2/15/2021,GT,Guatemala,AMRO,208,167279,30,6124
2/16/2021,GT,Guatemala,AMRO,104,167383,26,6150
2/17/2021,GT,Guatemala,AMRO,720,168103,8,6158
2/18/2021,GT,Guatemala,AMRO,777,168880,6,6164
2/19/2021,GT,Guatemala,AMRO,730,169610,22,6186
2/20/2021,GT,Guatemala,AMRO,665,170275,34,6220
2/21/2021,GT,Guatemala,AMRO,656,170931,29,6249
2/22/2021,GT,Guatemala,AMRO,239,171170,33,6282
2/23/2021,GT,Guatemala,AMRO,119,171289,24,6306
2/24/2021,GT,Guatemala,AMRO,783,172072,9,6315
2/25/2021,GT,Guatemala,AMRO,692,172764,12,6327
2/26/2021,GT,Guatemala,AMRO,378,173142,7,6334
2/27/2021,GT,Guatemala,AMRO,672,173814,14,6348
2/28/2021,GT,Guatemala,AMRO,521,174335,26,6374
3/01/21,GT,Guatemala,AMRO,207,174542,19,6393
3/02/21,GT,Guatemala,AMRO,111,174653,9,6402
3/03/21,GT,Guatemala,AMRO,0,174653,0,6402
3/04/21,GT,Guatemala,AMRO,758,175411,10,6412
3/05/21,GT,Guatemala,AMRO,839,176250,15,6427
3/06/21,GT,Guatemala,AMRO,626,176876,8,6435
3/07/21,GT,Guatemala,AMRO,1461,178337,32,6467
3/08/21,GT,Guatemala,AMRO,223,178560,6,6473
3/09/21,GT,Guatemala,AMRO,210,178770,6,6479
3/10/21,GT,Guatemala,AMRO,793,179563,14,6493
3/11/21,GT,Guatemala,AMRO,830,180393,29,6522
3/12/21,GT,Guatemala,AMRO,750,181143,9,6531
3/13/2021,GT,Guatemala,AMRO,831,181974,15,6546
3/14/2021,GT,Guatemala,AMRO,705,182679,17,6563
3/15/2021,GT,Guatemala,AMRO,202,182881,5,6568
3/16/2021,GT,Guatemala,AMRO,133,183014,7,6575
3/17/2021,GT,Guatemala,AMRO,971,183985,24,6599
3/18/2021,GT,Guatemala,AMRO,6,183991,20,6619
3/19/2021,GT,Guatemala,AMRO,943,184934,0,6619
3/20/2021,GT,Guatemala,AMRO,1806,186740,44,6663
3/21/2021,GT,Guatemala,AMRO,919,187659,22,6685
3/22/2021,GT,Guatemala,AMRO,252,187911,15,6700
3/23/2021,GT,Guatemala,AMRO,208,188119,10,6710
3/24/2021,GT,Guatemala,AMRO,948,189067,20,6730
3/25/2021,GT,Guatemala,AMRO,1141,190208,19,6749
3/26/2021,GT,Guatemala,AMRO,999,191207,16,6765
3/27/2021,GT,Guatemala,AMRO,926,192133,10,6775
3/28/2021,GT,Guatemala,AMRO,917,193050,19,6794
3/29/2021,GT,Guatemala,AMRO,327,193377,8,6802
3/30/2021,GT,Guatemala,AMRO,179,193556,7,6809
3/31/2021,GT,Guatemala,AMRO,278,193834,14,6823
4/01/21,GT,Guatemala,AMRO,564,194398,17,6840
4/02/21,GT,Guatemala,AMRO,358,194756,20,6860
4/03/21,GT,Guatemala,AMRO,280,195036,15,6875
4/04/21,GT,Guatemala,AMRO,203,195239,9,6884
4/05/21,GT,Guatemala,AMRO,232,195471,7,6891
4/06/21,GT,Guatemala,AMRO,209,195680,3,6894
4/07/21,GT,Guatemala,AMRO,1340,197020,9,6903
4/08/21,GT,Guatemala,AMRO,1354,198374,25,6928
4/09/21,GT,Guatemala,AMRO,1590,199964,27,6955
4/10/21,GT,Guatemala,AMRO,1331,201295,22,6977
4/11/21,GT,Guatemala,AMRO,1345,202640,24,7001
